id,film,date,score,review,is_english
153716,Captain Marvel,2019-12-01,1,"Me least favourite marvel film. The chemistry was terrible between characters and the main character just had no character growth at all. She won the fight scene at the end exactly how she won the fight scene at the very start. No growth\, never loses any fight\, never has any struggles. Nothing she can't overcome easily. How could this be enjoyable?? Horrible movie. Ben mendelsohn was the only light in an otherwise poor marvel outing.",True
119532,Captain Marvel,2019-03-18,5,"Excellent Movie\, loved it. Envy Adams is great!",True
163031,Captain Marvel,2019-03-16,2,Pretty boring. First half dragged horribly.,True
184536,Captain Marvel,2019-03-09,4,This movie is awesome. Introducing a lesser known character in a badass way. Great the story line with a sense of humor. ,True
181572,Captain Marvel,2019-03-28,2,This is a decent movie. Not great but good. A little stiff and leans on Sam L. a little much. Ms. Larson's talent is obvious but the movie does not use her strengths enough.  When they try to make her funny it just doesn't work. In a sequal they should just let her be the straight man and let the comedy come from her reacting to the crazy that is being a superhero.,True
192177,Captain Marvel,2019-03-09,5,very good movie. highly recomnended,True
131216,Captain Marvel,2019-03-09,0,"I don't understand how anyone was able to enjoy this movie. It's all so preachy\, and Brie's character just acts so unlikable to everyone. I recommend just skipping this one/",True
120251,Captain Marvel,2019-03-11,5,"Fantastic film.  Well paced\, great characterizations.",True
140910,Captain Marvel,2019-03-09,2,"I thought I needed to see it to make sense of Avengers End Game; wish I had just waited for a showing of that sneak peak at end of CM. Brie Larson won an Oscar and yet her acting was weak\, no passion\, unbelievable character with amnesia\, unconvincing. Whole family of four went to see and we agreed the whole first half if the movie couldâ(TM)ve been condensed to 25-30 minutes. Thor: Dark World has its match for competition of worst MU films.",True
164473,Captain Marvel,2020-06-17,5,"Really good\, you get to see a powerful woman learning about herself and her powers! Plus bonus point Stan Lee smiles at Captain Marvel (He hardly ever interacts with a marvel character well except Tony & War Machine haha)\nCan't wait to see Captain Marvel 2!! Go Brie Larson!",True
140525,Captain Marvel,2019-03-11,4,"I think all the poor reviews are baseless. This was an iconic movie and a massive win for a female lead. Young Fury was outstanding and the realism of everything was on point. No massive buildings being busted or the city getting turned into rubble like in many other movies. It was straight acting and execution of a story about a character who is seeking to find herself\, and overcome internal conflict. The movie really hits hard on the importance of perseverance and doing what is right vs just being a hero. I would highly recommend this movie and am proud to say this is easily in the top 3 of marvel movies over the last 5 years or so. It clearly offers some of the best cinematic and emotionally intense scenes of the marvel series.",True
126133,Captain Marvel,2019-03-16,5,"Great movie\, wasnâ(TM)t all based aroumd having a leading female antagonist\, and how powerful she is and the movie flowed really well together. If you havenâ(TM)t seen the movie already I recommend that you do.",True
105563,Captain Marvel,2019-03-09,3,"As far as filler for Avengers: Endgame\, it does it's job. That being said the studio sacrificed already established lore to prop this movie up. Carol Danvers though very OP\, in this movie was literally given no likable qualities. The humor fall's flat most time's unless it's coming from Sam Jackson's (Nick Fury). I really wanted to like this movie being a Marvel fanboy but unfortunately it just didn't do it for me.",True
115509,Captain Marvel,2019-03-31,2,Didn't care for it.,True
187631,Captain Marvel,2019-04-23,4,This was a good movie! I loved the 90's references but also loved that it wasn't too much in your face. I knew nothing about Captain Marvel going into the story so I didn't have the mournful comic moments that some other reviewers have had. It was a good movie with a good story. I really liked Brie Larson. I thought she did great in the role and her and Sam Jackson together are always great on screen. I really enjoyed the villains in this movie and thought overall it held up against the other marvel films. Great addition!,True
154815,Captain Marvel,2019-03-10,1,Movie was still WACK and POINTLESS... Save your time and money people! You can not watch the movie and still understand what’s going on in the MCU,True
148282,Captain Marvel,2019-03-09,1,"Just disappointed in this origin story. Don’t care about anyone’s personal comments\, just the acting and storyline were not up to the pars that the rest of the marvel universe has done. ",True
177313,Captain Marvel,2019-03-09,1,The movie was meh but really confused the the universe with the tesseract and the way nick lost his eye was really dumb. This whole movie was a missed opportunity. I hope she dorsnt come in and save the avengers and kills thanos because then itâ(TM)ll ruin 10 years of build up,True
145530,Captain Marvel,2019-03-09,2,"It was the first film from marvel\, where there was a desire to leave",True
160347,Captain Marvel,2019-09-12,4,One of the mediocre mcu movies... Especially in terms of special effects... But still entertaining enough!,True
112132,Captain Marvel,2019-03-09,4,"Captain Marvel is a badass. A little slow at first but it picks up the last 2/3s. A lot of fun\, and that after credit scene reminds you what’s at stake. Don’t believe the hate. ",True
127641,Captain Marvel,2019-03-10,5,Hilarious movie with great acting. Strong female leads and great job by Samuel L Jackson. I'm convinced that the bad reviews are politically motivated. I've never left a review here but these low star reviews do not make any sense.,True
194784,Captain Marvel,2019-03-13,4,Went in with low expectations because of all the drama surrounding it. But honestly really liked it!,True
166190,Captain Marvel,2019-03-11,4,"Saw it once on Thursday and then again with my Marvel following family on Sunday.\n\nCompetent MCU character origin entry. Does well enough to establish the character so late in phase 3 (early phase 4). Definitely agree that it feels like a phase one film\, but has the production quality of recent entries.\n\nBrie did a lot more with the character than she was given. I was pleasantly surprised by her performance. Her and SLJ carried the film.\n\nVery limited script in scope and depth but entertaining and serves its purpose before End Game.",True
120127,Captain Marvel,2019-03-11,5,Fantastic and maybe one of the best MCU to date.,True
110590,Captain Marvel,2019-06-13,1,"Boring\, Fury was the only redeeming aspect of the movie\, oh\, and the “cat.”",True
177259,Captain Marvel,2019-03-09,5,"The movie was great\, loved the cat!",True
196518,Captain Marvel,2019-03-21,3,"While it’s an origin story we’ve seen from Marvel Studios before\, it’s still a fun ride. Brie Larson and Samuel L. Jackson have great chemistry together and their scenes together are the best in the movie. I loved the nods to 90’s action films\, and and loved the battle in the 3rd act. It’s definitely not the bet mcu installment but it’s definitely not the worst.",True
183666,Captain Marvel,2019-03-15,5,"This movie despite what people might say in the reviews\, is not boring at all. In fact this movie is the opposite of that\, it has plenty of action scenes and Larson was brilliantly funny\, especially the scenes with Nick Fury and Captain Marvel. Maybe some guys feel threatened by a woman who plays a main character. 🤷🏻‍♂️ Anyways\, a must see movie that really should deserve at least 90% on Rotten Tomatoes. ",True
193799,Captain Marvel,2019-03-17,1,Waste of time and money.,True
105936,Captain Marvel,2019-03-09,4,"As someone who enjoys the Captain Marvel comics\, I felt as though the film effectively adapted the Mar-Vell mythos while playing to the actors' strengths. The 90's time period made for an interesting superhero experience\, and my friends and I had a fun time watching the movie.",True
